,walkscore,walktype,lat,long,biketype,bikescore,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat_1,long_1,street_name,city,state,zip_code,mortgage_rate_3
9003,65.0,Somewhat Walkable,47.664,-122.3625,Very Bikeable,75.0,July 2021,844000.0,3,2.0,1960,3880,1.5,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1160,860,0,0,1944,0,47.663999999999994,-122.363,357 Northwest 48th Street,Seattle,Washington,98107,2.8680000000000003
9004,24.0,Car-Dependent,47.514,-122.3295,Somewhat Bikeable,7.0,September 2021,410000.0,2,1.0,2200,10080,1.0,NO,NO,YES,NONE,Average,7 Average,Oil,PUBLIC,1100,1100,460,160,1957,0,47.513999999999996,-122.33,10016 Myers Way South,Seattle,Washington,98168,2.9
9005,54.0,Somewhat Walkable,47.31,-122.325,Bikeable,52.0,April 2022,525555.0,3,1.5,1400,6900,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1400,0,460,60,1974,0,47.31,-122.325,704 South 326th Street,Federal Way,Washington,98003,4.982
9006,44.0,Car-Dependent,47.532,-122.3505,Bikeable,66.0,September 2021,475000.0,2,2.0,870,4760,1.0,NO,NO,NO,NONE,Good,6 Low Average,Gas,PUBLIC,580,290,0,100,1918,0,47.532,-122.35,7783 11th Avenue Southwest,Seattle,Washington,98106,2.9
9007,39.0,Car-Dependent,47.727,-122.232,Somewhat Bikeable,33.0,June 2021,975000.0,3,2.5,1890,7303,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1890,0,530,0,1979,0,47.727,-122.23200000000001,14018 81st Place Northeast,Kirkland,Washington,98034,2.975
9008,87.0,Very Walkable,47.5395,-122.2815,Very Bikeable,84.0,July 2021,520000.0,3,2.0,1530,1053,3.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1530,0,0,0,2021,0,47.538999999999994,-122.281,7038 42nd Avenue South,Seattle,Washington,98118,2.8680000000000003
9009,85.0,Very Walkable,47.676,-122.3655,Very Bikeable,87.0,August 2021,850000.0,3,1.0,1230,2565,1.5,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1080,840,180,0,1927,0,47.676,-122.366,6508 Division Avenue Northwest,Seattle,Washington,98117,2.842
9010,37.0,Car-Dependent,47.763,-122.328,Somewhat Bikeable,46.0,August 2021,750000.0,2,1.0,1540,10500,1.0,NO,NO,YES,NONE,Average,6 Low Average,Gas,PUBLIC,940,940,130,0,1942,0,47.763000000000005,-122.32799999999999,219 Northeast 185th Street,Shoreline,Washington,98155,2.842
9011,1.0,Car-Dependent,47.3535,-122.0025,Somewhat Bikeable,3.0,December 2021,1325000.0,4,3.0,3680,7227,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,3680,0,770,150,2005,0,47.353,-122.00200000000001,27752 254th Way Southeast,Maple Valley,Washington,98038,3.0980000000000003
9012,69.0,Somewhat Walkable,47.6835,-122.388,Very Bikeable,79.0,November 2021,875000.0,3,2.5,1580,2354,3.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1580,0,0,500,2017,0,47.683,-122.38799999999999,2409 Northwest 75th Street,Seattle,Washington,98117,3.068
9013,96.0,Walker's Paradise,47.6625,-122.34,Biker's Paradise,98.0,August 2021,1090000.0,3,2.0,1800,3333,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1090,1070,200,70,1924,0,47.662,-122.34,1406 North 46th Street,Seattle,Washington,98103,2.842
9014,89.0,Very Walkable,47.7195,-122.2995,Very Bikeable,73.0,October 2021,614000.0,3,2.5,1550,1656,2.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1190,630,270,30,2000,0,47.72,-122.3,12524 26th Ave NE,Seattle,Washington,98125,3.068
9015,2.0,Car-Dependent,47.5005,-122.2725,Somewhat Bikeable,7.0,November 2021,865000.0,6,3.0,3320,21382,1.0,NO,NO,YES,AVERAGE,Average,8 Good,Electricity,PUBLIC,1660,1660,430,170,2019,0,47.5,-122.272,4931 South 114th Street,Tukwila,Washington,98178,3.068
9016,15.0,Car-Dependent,47.5455,-122.1345,Somewhat Bikeable,10.0,September 2021,2510000.0,5,4.0,3920,21179,2.0,NO,YES,NO,NONE,Average,11 Excellent,Gas,PUBLIC,3920,0,820,0,1998,0,47.545,-122.134,6507 155th Avenue Southeast,Bellevue,Washington,98006,2.9
9017,48.0,Car-Dependent,47.5005,-122.2485,Somewhat Bikeable,35.0,June 2021,495000.0,2,1.0,1340,6496,1.5,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,1340,0,480,0,1945,0,47.5,-122.24799999999999,6901 South 115th Street,Seattle,Washington,98178,2.975
9018,72.0,Very Walkable,47.5575,-122.394,Bikeable,62.0,June 2021,640000.0,2,1.0,700,6016,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,700,0,0,0,1943,0,47.558,-122.39399999999999,4833 48th Avenue Southwest,Seattle,Washington,98116,2.975
9019,0.0,Car-Dependent,47.3025,-122.124,Somewhat Bikeable,5.0,March 2022,525000.0,3,2.0,2040,13870,1.0,YES,NO,NO,EXCELLENT,Average,7 Average,Electricity,PRIVATE,1290,750,0,0,1950,1988,47.303000000000004,-122.124,33309 East Lake Holm Drive Southeast,Auburn,Washington,98092,4.172
9020,1.0,Car-Dependent,47.649,-122.0715,Somewhat Bikeable,15.0,April 2022,1858000.0,4,2.5,2410,11827,1.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1780,980,700,340,1985,0,47.648999999999994,-122.071,20110 Northeast 44th Street,Sammamish,Washington,98074,4.982
9021,85.0,Very Walkable,47.6355,-122.3235,Very Bikeable,71.0,March 2022,935000.0,4,3.5,2460,1948,3.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,2070,660,270,170,2004,0,47.635,-122.324,1800 Franklin Avenue East,Seattle,Washington,98102,4.172
9022,41.0,Car-Dependent,47.5695,-122.1405,Somewhat Bikeable,19.0,May 2022,1400000.0,3,2.0,1590,9634,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,850,850,670,0,1954,0,47.57,-122.14,15107 Southeast 42nd Place,Bellevue,Washington,98006,5.23
9023,21.0,Car-Dependent,33.5235,-101.85,Somewhat Bikeable,29.0,January 2022,649950.0,2,2.0,1180,695,3.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,850,330,0,300,2021,0,33.523,-101.85,Avenue N,Lubbock,Texas,79423,3.445
9024,5.0,Car-Dependent,47.421,-122.1525,Somewhat Bikeable,17.0,May 2022,800000.0,3,2.0,1480,54450,1.0,NO,NO,NO,NONE,Good,7 Average,Oil,PUBLIC,980,980,0,80,1956,0,47.42100000000001,-122.152,20210 142nd Avenue Southeast,Kent,Washington,98042,5.23
9025,49.0,Car-Dependent,47.5065,-122.337,Somewhat Bikeable,49.0,August 2021,475000.0,2,1.0,830,6120,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Electricity,PUBLIC,830,0,0,220,1941,0,47.507,-122.337,10651 2nd Avenue Southwest,Seattle,Washington,98146,2.842
9026,26.0,Car-Dependent,47.3265,-122.3445,Somewhat Bikeable,32.0,May 2022,445000.0,3,1.0,970,9750,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,970,0,350,140,1966,0,47.326,-122.345,30811 7th Avenue Southwest,Federal Way,Washington,98023,5.23
9027,13.0,Car-Dependent,47.6295,-122.052,Somewhat Bikeable,24.0,July 2021,1240000.0,4,2.5,2590,14468,1.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,2160,960,530,240,1977,0,47.629,-122.052,2112 Sahalee Drive East,Sammamish,Washington,98074,2.8680000000000003
9028,6.0,Car-Dependent,47.2845,-122.2665,Somewhat Bikeable,23.0,June 2022,1049000.0,4,3.5,3328,4800,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3328,0,449,223,2017,0,47.284,-122.266,35412 55th Avenue South,Auburn,Washington,98001,5.522
9029,48.0,Car-Dependent,47.736,-122.34,Bikeable,60.0,November 2021,500000.0,2,1.0,670,8160,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,670,0,0,410,1948,0,47.736000000000004,-122.34,14563 Ashworth Avenue North,Shoreline,Washington,98133,3.068
9030,53.0,Somewhat Walkable,47.556,-122.295,Bikeable,62.0,April 2022,802000.0,2,1.0,1140,16239,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1140,0,0,300,1913,0,47.556000000000004,-122.295,5024 29th Avenue South,Seattle,Washington,98108,4.982
9031,88.0,Very Walkable,47.6805,-122.3505,Biker's Paradise,93.0,February 2022,800000.0,3,1.0,1190,3300,1.5,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1190,950,220,260,1928,0,47.68,-122.351,540 North 71st Street,Seattle,Washington,98103,3.762
9032,16.0,Car-Dependent,47.418,-122.3205,Somewhat Bikeable,14.0,July 2021,529500.0,4,3.0,1900,7503,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1020,920,440,200,1995,0,47.418,-122.321,20630 11th Avenue South,Des Moines,Washington,98198,2.8680000000000003
9033,61.0,Somewhat Walkable,47.409,-122.2965,Somewhat Bikeable,42.0,December 2021,500000.0,3,2.0,1300,8804,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1300,0,480,160,1968,0,47.409,-122.296,21437 30th Avenue South,SeaTac,Washington,98198,3.0980000000000003
9034,45.0,Car-Dependent,47.7315,-122.337,Bikeable,57.0,October 2021,600000.0,3,1.0,1570,5250,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1570,0,0,0,1947,0,47.732,-122.337,14047 Wallingford Avenue North,Seattle,Washington,98133,3.068
9035,62.0,Somewhat Walkable,47.3595,-122.0265,Bikeable,51.0,October 2021,892926.0,4,3.0,2750,5426,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2750,0,420,130,2021,0,47.36,-122.02600000000001,27001 235th Place Southeast,Maple Valley,Washington,98038,3.068
9036,82.0,Very Walkable,47.6745,-122.3535,Very Bikeable,89.0,March 2022,1500000.0,4,2.0,2140,2500,1.5,NO,NO,NO,AVERAGE,Very Good,8 Good,Gas,PUBLIC,1620,820,300,140,1928,0,47.674,-122.353,6211 Dayton Avenue North,Seattle,Washington,98103,4.172
9037,42.0,Car-Dependent,47.577,-122.3715,Bikeable,68.0,May 2022,500000.0,2,1.0,730,3600,1.0,NO,NO,NO,NONE,Average,5 Fair,Electricity,PUBLIC,730,640,0,40,1914,0,47.577,-122.37200000000001,3014 Southwest Harbor Lane,Seattle,Washington,98126,5.23
9038,25.0,Car-Dependent,47.496,-122.262,Somewhat Bikeable,23.0,December 2021,271500.0,4,3.0,2030,13350,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1190,1120,460,120,1988,0,47.496,-122.262,5546 South Juniper Street,Seattle,Washington,98178,3.0980000000000003
9039,26.0,Car-Dependent,47.6925,-122.1015,Somewhat Bikeable,43.0,July 2021,1703000.0,4,2.5,2370,8761,2.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PUBLIC,2370,0,690,0,1991,0,47.693000000000005,-122.102,17815 Northeast 104th Way,Redmond,Washington,98052,2.8680000000000003
9040,9.0,Car-Dependent,47.5365,-122.2125,Somewhat Bikeable,37.0,August 2021,1788000.0,3,4.0,2640,16090,1.0,NO,NO,YES,GOOD,Good,8 Good,Electricity,PUBLIC,1960,1250,570,1260,1976,0,47.537,-122.213,7235 East Mercer Way,Mercer Island,Washington,98040,2.842
9041,7.0,Car-Dependent,47.4255,-122.148,Somewhat Bikeable,28.0,December 2021,445000.0,4,2.5,2090,8666,2.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,2090,0,580,340,1980,0,47.425,-122.148,19822 144th Place Southeast,Renton,Washington,98058,3.0980000000000003
9042,82.0,Very Walkable,47.6235,-122.2905,Bikeable,66.0,April 2022,2700000.0,4,4.5,3130,5126,3.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PUBLIC,2450,680,600,890,2014,0,47.623999999999995,-122.29,541 Lake Washington Boulevard East,Seattle,Washington,98112,4.982
9043,31.0,Car-Dependent,47.5635,-122.166,Somewhat Bikeable,30.0,December 2021,1800000.0,2,2.0,1650,27916,1.0,NO,NO,NO,AVERAGE,Average,8 Good,Gas,PUBLIC,1650,0,0,140,1953,0,47.56399999999999,-122.166,13030 Southeast 46th Street,Bellevue,Washington,98006,3.0980000000000003
9044,9.0,Car-Dependent,47.4075,-122.4675,Somewhat Bikeable,32.0,September 2021,1425000.0,4,1.5,3230,435600,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PRIVATE,3230,0,0,300,1993,0,47.407,-122.46799999999999,22005 103rd Avenue Southwest,Vashon,Washington,98070,2.9
9045,22.0,Car-Dependent,47.3625,-122.0865,Somewhat Bikeable,34.0,January 2022,475000.0,3,1.0,860,5265,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Gas,PUBLIC,860,0,290,0,1968,0,47.361999999999995,-122.087,26709 191st Place Southeast,Covington,Washington,98042,3.445
9046,30.0,Car-Dependent,47.3595,-122.1975,Somewhat Bikeable,40.0,July 2021,750000.0,3,2.5,1916,5277,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1916,0,360,300,2012,0,47.358999999999995,-122.198,27102 106th Avenue Southeast,Kent,Washington,98030,2.8680000000000003
9047,11.0,Car-Dependent,47.367,-122.055,Somewhat Bikeable,21.0,July 2021,700000.0,4,2.5,1800,16245,2.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1800,0,480,0,1990,0,47.367,-122.055,21436 Southeast 262nd Street,Maple Valley,Washington,98038,2.8680000000000003
9048,6.0,Car-Dependent,47.3685,-122.046,Somewhat Bikeable,16.0,February 2022,780000.0,4,2.5,1940,7236,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1660,1010,730,0,1988,0,47.368,-122.046,26009 222nd Place Southeast,Maple Valley,Washington,98038,3.762
9049,42.0,Car-Dependent,47.355,-122.0235,Bikeable,56.0,November 2021,770000.0,4,2.5,2460,4964,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2460,0,460,120,2006,0,47.355,-122.024,27443 238th Place Southeast,Maple Valley,Washington,98038,3.068
9050,1.0,Car-Dependent,41.1165,-95.9835,Somewhat Bikeable,12.0,September 2021,725000.0,3,2.0,1200,624,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,800,400,0,320,2021,0,41.117,-95.98299999999999,South 45th Avenue,Bellevue,Nebraska,68133,2.9
9051,50.0,Car-Dependent,47.5485,-122.169,Bikeable,59.0,November 2021,1499000.0,7,3.0,3610,9000,1.0,NO,YES,NO,NONE,Good,8 Good,Gas,PUBLIC,1910,1910,500,410,1965,0,47.548,-122.169,6012 129th Avenue Southeast,Bellevue,Washington,98006,3.068
9052,69.0,Somewhat Walkable,47.6805,-122.385,Very Bikeable,82.0,March 2022,1875000.0,3,2.5,2500,5100,1.5,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,2500,880,0,250,1915,0,47.68,-122.385,7023 22nd Avenue Northwest,Seattle,Washington,98117,4.172
9053,15.0,Car-Dependent,47.5845,-121.968,Somewhat Bikeable,3.0,November 2021,2050000.0,4,3.5,4280,13303,2.0,NO,NO,YES,NONE,Average,11 Excellent,Gas,PUBLIC,4280,0,620,50,2002,0,47.585,-121.96799999999999,27803 Southeast 26th Way,Sammamish,Washington,98075,3.068
9054,3.0,Car-Dependent,47.4345,-122.4405,Somewhat Bikeable,18.0,April 2022,1027500.0,1,1.0,940,100034,1.0,NO,NO,NO,EXCELLENT,Average,7 Average,Electricity,PRIVATE,830,990,0,0,1965,0,47.434,-122.441,19102 Ridge Road Southwest,Vashon,Washington,98070,4.982
9055,90.0,Very Walkable,47.6115,-122.2965,Biker's Paradise,93.0,January 2022,775000.0,4,1.5,1230,4800,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1230,0,0,0,1971,0,47.611000000000004,-122.29700000000001,932 27th Avenue,Seattle,Washington,98122,3.445
9056,9.0,Car-Dependent,47.6325,-122.0265,Somewhat Bikeable,34.0,May 2022,1460500.0,4,2.5,2040,10261,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2040,0,490,160,1991,0,47.632,-122.027,23412 Northeast 24th Place,Sammamish,Washington,98074,5.23
9057,7.0,Car-Dependent,47.601,-122.0745,Somewhat Bikeable,44.0,April 2022,2048000.0,4,2.5,3140,7714,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,3140,0,660,50,1998,0,47.601000000000006,-122.074,840 198th Place Southeast,Sammamish,Washington,98075,4.982
9058,43.0,Car-Dependent,47.7585,-122.364,Somewhat Bikeable,25.0,October 2021,860000.0,4,3.0,2360,7020,1.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1460,1460,560,410,1967,0,47.758,-122.36399999999999,17617 6th Avenue Northwest,Shoreline,Washington,98177,3.068
9059,32.0,Car-Dependent,47.7645,-122.2335,Bikeable,53.0,February 2022,700000.0,2,1.0,1360,24900,1.0,NO,NO,YES,NONE,Average,7 Average,Oil,PRIVATE,1360,0,0,290,1949,0,47.763999999999996,-122.23299999999999,18710 80th Avenue Northeast,Kenmore,Washington,98028,3.762
9060,3.0,Car-Dependent,47.418,-122.0775,Somewhat Bikeable,9.0,June 2021,425000.0,2,1.0,720,54014,1.0,NO,NO,NO,NONE,Fair,5 Fair,Electricity,PRIVATE,720,0,0,0,1951,0,47.418,-122.07799999999999,20523 198th Avenue Southeast,Maple Valley,Washington,98038,2.975
9061,37.0,Car-Dependent,47.454,-122.1945,Somewhat Bikeable,38.0,August 2021,640000.0,3,2.0,1488,22500,2.0,NO,NO,NO,NONE,Very Good,6 Low Average,Electricity,PRIVATE,1488,100,0,536,1938,0,47.45399999999999,-122.195,16482 109th Avenue Southeast,Renton,Washington,98055,2.842
9062,83.0,Very Walkable,47.5425,-122.385,Bikeable,55.0,August 2021,322431.0,2,1.0,1400,6150,1.0,NO,NO,NO,GOOD,Average,7 Average,Oil,PUBLIC,1130,1130,0,0,1939,0,47.543,-122.385,6712 42nd Avenue Southwest,Seattle,Washington,98136,2.842
9063,89.0,Very Walkable,47.6115,-122.2995,Biker's Paradise,96.0,August 2021,1760000.0,4,3.5,3870,3763,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2990,1620,740,260,2006,0,47.611000000000004,-122.29899999999999,2515 East Spring Street,Seattle,Washington,98122,2.842
9064,3.0,Car-Dependent,47.652,-122.0175,Somewhat Bikeable,16.0,May 2022,2350000.0,4,2.5,3150,58806,2.0,NO,NO,NO,NONE,Good,9 Better,Gas,PRIVATE,3150,0,700,60,1988,0,47.652,-122.01700000000001,5110 240th Avenue Northeast,Redmond,Washington,98053,5.23
9065,39.0,Car-Dependent,47.4195,-122.337,Somewhat Bikeable,34.0,December 2021,795000.0,4,2.5,2330,20850,1.0,NO,NO,NO,NONE,Good,8 Good,Oil,PRIVATE,1690,770,0,810,1962,0,47.419,-122.337,20419 1st Avenue South,Normandy Park,Washington,98198,3.0980000000000003
9066,35.0,Car-Dependent,47.367,-122.0325,Somewhat Bikeable,47.0,September 2021,750000.0,4,2.5,2140,6522,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2140,0,460,650,2002,0,47.367,-122.03200000000001,26207 232nd Place Southeast,Maple Valley,Washington,98038,2.9
9067,11.0,Car-Dependent,47.3415,-122.2725,Somewhat Bikeable,29.0,April 2022,580000.0,3,2.5,2030,7161,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1360,1240,700,120,1978,0,47.342,-122.272,5016 South 289th Place,Auburn,Washington,98001,4.982
9068,52.0,Somewhat Walkable,47.5965,-122.2905,Bikeable,62.0,February 2022,1425000.0,3,1.5,2070,7200,2.0,NO,NO,NO,AVERAGE,Average,8 Good,Oil,PUBLIC,2070,1130,140,30,1925,0,47.596000000000004,-122.29,714 33rd Avenue South,Seattle,Washington,98144,3.762
9069,68.0,Somewhat Walkable,47.649,-122.3865,Bikeable,60.0,March 2022,1410000.0,3,2.0,2530,12000,2.0,NO,NO,NO,AVERAGE,Average,7 Average,Gas,PUBLIC,2080,1040,500,0,1940,0,47.648999999999994,-122.38600000000001,3222 23rd Avenue West,Seattle,Washington,98199,4.172
9070,25.0,Car-Dependent,47.565,-122.1525,Somewhat Bikeable,24.0,March 2022,2000000.0,4,2.0,2090,10900,1.0,NO,NO,NO,AVERAGE,Good,8 Good,Gas,PUBLIC,2090,0,460,220,1968,0,47.565,-122.152,14153 Southeast 45th Place,Bellevue,Washington,98006,4.172
9071,81.0,Very Walkable,47.628,-122.3085,Very Bikeable,88.0,June 2021,3000000.0,5,4.5,5200,6000,2.5,NO,NO,NO,NONE,Very Good,10 Very Good,Gas,PUBLIC,3700,1500,0,270,1907,0,47.628,-122.309,939 18th Avenue East,Seattle,Washington,98112,2.975
9072,76.0,Very Walkable,47.55,-122.3805,Bikeable,69.0,October 2021,828000.0,3,2.0,1770,6550,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,980,790,0,200,1943,0,47.55,-122.38,5920 38th Avenue Southwest,Seattle,Washington,98126,3.068
9073,47.0,Car-Dependent,47.7255,-122.2455,Somewhat Bikeable,49.0,April 2022,1515000.0,4,2.5,2270,9465,2.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,2270,0,530,520,1977,0,47.725,-122.24600000000001,13854 71st Place Northeast,Kirkland,Washington,98034,4.982
9074,95.0,Walker's Paradise,47.6235,-122.319,Very Bikeable,89.0,July 2021,900000.0,2,2.5,1400,1236,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1140,480,220,0,2006,0,47.623000000000005,-122.319,433 Federal Avenue East,Seattle,Washington,98102,2.8680000000000003
9075,63.0,Somewhat Walkable,47.6265,-122.2995,Bikeable,69.0,February 2022,650000.0,3,1.0,920,2376,1.0,NO,NO,NO,NONE,Good,6 Low Average,Oil,PUBLIC,920,240,0,50,1906,0,47.626000000000005,-122.29899999999999,2446 East Valley Street,Seattle,Washington,98112,3.762
9076,18.0,Car-Dependent,47.4225,-122.2185,Somewhat Bikeable,14.0,July 2021,710000.0,4,2.5,2125,5700,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,2016,615,506,0,2019,0,47.422,-122.21799999999999,20110 91st Court South,Kent,Washington,98031,2.8680000000000003
9077,3.0,Car-Dependent,47.46,-122.0655,Somewhat Bikeable,18.0,December 2021,800000.0,4,2.0,1850,13500,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PRIVATE,1010,840,0,130,1971,2021,47.46,-122.065,20540 Southeast 159th Street,Renton,Washington,98059,3.0980000000000003
9078,0.0,Car-Dependent,47.697,-121.8645,Somewhat Bikeable,5.0,November 2021,1830000.0,3,2.5,2800,13634,1.5,YES,NO,NO,GOOD,Average,8 Good,Gas,PRIVATE,1830,970,0,560,1980,0,47.696999999999996,-121.865,11117 East Lake Joy Drive Northeast,Carnation,Washington,98014,3.068
9079,83.0,Very Walkable,47.6595,-122.3295,Very Bikeable,80.0,October 2021,2105000.0,5,2.5,3210,4560,2.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,2240,1150,180,210,1927,0,47.659,-122.329,4309 Eastern Avenue North,Seattle,Washington,98103,3.068
9080,5.0,Car-Dependent,47.7675,-122.2785,Somewhat Bikeable,16.0,August 2021,950000.0,3,2.0,2280,10215,1.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1380,1280,0,360,1968,0,47.768,-122.279,4620 Northeast 192nd Street,Lake Forest Park,Washington,98155,2.842
9081,76.0,Very Walkable,47.547,-122.2905,Bikeable,65.0,August 2021,700000.0,4,2.0,2020,6720,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1010,1010,0,0,1948,0,47.547,-122.291,6015 33rd Avenue South,Seattle,Washington,98118,2.842
9082,29.0,Car-Dependent,47.7045,-122.106,Somewhat Bikeable,42.0,September 2021,1599950.0,4,3.0,2850,5355,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2850,0,480,170,2008,0,47.70399999999999,-122.10600000000001,11511 176th Court Northeast,Redmond,Washington,98052,2.9
9083,21.0,Car-Dependent,47.7075,-122.1975,Somewhat Bikeable,44.0,October 2021,1220000.0,4,3.0,2170,8338,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1390,1300,520,130,1975,0,47.708,-122.198,12112 107th Avenue Northeast,Kirkland,Washington,98034,3.068
9084,0.0,Car-Dependent,47.6115,-122.115,Somewhat Bikeable,24.0,July 2021,857000.0,3,2.0,1640,3128,2.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,1640,0,500,170,1979,0,47.611000000000004,-122.115,118 168th Avenue Northeast,Bellevue,Washington,98008,2.8680000000000003
9085,87.0,Very Walkable,47.679,-122.3745,Very Bikeable,84.0,September 2021,1250000.0,6,4.0,2930,4000,1.5,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1930,1370,0,140,1900,1995,47.678999999999995,-122.374,6753 14th Avenue Northwest,Seattle,Washington,98117,2.9
9086,7.0,Car-Dependent,47.6715,-121.8555,Somewhat Bikeable,9.0,January 2022,787500.0,3,2.0,1290,27010,1.0,YES,NO,NO,NONE,Good,8 Good,Electricity,PRIVATE,1290,0,0,400,1957,0,47.672,-121.85600000000001,36041 Northeast 80th Street,Carnation,Washington,98014,3.445
9087,28.0,Car-Dependent,47.3775,-122.1255,Somewhat Bikeable,45.0,December 2021,752000.0,5,2.5,2830,3924,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2830,0,560,40,2002,0,47.376999999999995,-122.126,16211 Southeast 251st Street,Covington,Washington,98042,3.0980000000000003
9088,10.0,Car-Dependent,47.5215,-121.884,Somewhat Bikeable,18.0,March 2022,2100000.0,4,3.5,3680,5724,2.0,NO,NO,NO,EXCELLENT,Average,9 Better,Gas,PUBLIC,2630,1050,440,210,2016,0,47.522,-121.884,8814 Southeast Wilde Avenue,Snoqualmie,Washington,98065,4.172
9089,46.0,Car-Dependent,47.7345,-122.169,Somewhat Bikeable,49.0,November 2021,1225000.0,5,3.0,2320,8175,1.0,NO,NO,NO,NONE,Very Good,7 Average,Electricity,PUBLIC,1270,1220,530,500,1975,0,47.733999999999995,-122.169,14504 129th Avenue Northeast,Kirkland,Washington,98034,3.068
9090,15.0,Car-Dependent,47.4075,-122.1855,Somewhat Bikeable,30.0,May 2022,850000.0,4,2.5,2354,4160,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2354,0,440,174,2008,0,47.407,-122.186,11671 Southeast 217th Place,Kent,Washington,98031,5.23
9091,10.0,Car-Dependent,47.5335,-122.0655,Somewhat Bikeable,18.0,December 2021,1700000.0,4,2.5,3610,7277,2.0,NO,YES,NO,NONE,Average,9 Better,Gas,PUBLIC,3610,0,670,410,2003,0,47.534,-122.066,387 Sky Country Way Northwest,Issaquah,Washington,98027,3.0980000000000003
